Scenario,Plan_Type,uke_aar,uke_nr,Ko_Lengde_P5,Ko_Lengde_P50,Ko_Lengde_P95,Lenker_I_Ko_P5,Lenker_I_Ko_P50,Lenker_I_Ko_P95,Lenker_Overfort_P5,Lenker_Overfort_P50,Lenker_Overfort_P95,Kommuner_Overfort_P5,Kommuner_Overfort_P50,Kommuner_Overfort_P95,N
Basis_85,MIP_vektet,2029,34,200.0,227.0,245.04999999999995,1429760.9,1619308.0,1771750.5499999998,859213.45,1011656.0,1201203.1,111.95,130.0,157.0,500
Basis_85,MIP_vektet,2029,35,199.0,227.0,245.0,1422825.9,1613467.5,1766790.25,864173.75,1017496.5,1208138.1,112.0,130.0,158.0,500
Basis_85,MIP_vektet,2029,36,198.0,226.0,245.0,1415889.9,1607626.5,1761829.0,869135.0,1023337.5,1215074.1,112.0,131.0,159.0,500
Basis_85,MIP_vektet,2029,37,197.0,225.0,244.04999999999995,1408954.85,1601785.5,1756867.75,874096.25,1029178.5,1222009.15,112.95,132.0,160.0,500
Basis_85,MIP_vektet,2029,38,196.0,224.5,244.0,1402019.8,1595944.5,1751907.45,879056.55,1035019.5,1228944.2,113.0,132.5,161.0,500
Basis_85,MIP_vektet,2029,39,195.0,224.0,243.0,1395083.8,1590103.5,1746946.2,884017.8,1040860.5,1235880.2,114.0,133.0,162.0,500
Basis_85,MIP_vektet,2029,40,194.95,223.0,242.04999999999995,1388148.75,1584262.5,1741985.9,888978.1,1046701.5,1242815.25,114.95,134.0,162.04999999999995,500
Basis_85,MIP_vektet,2029,41,193.95,222.0,242.0,1381213.7,1578421.5,1737024.65,893939.35,1052542.5,1249750.3,115.0,135.0,163.04999999999995,500
Basis_85,MIP_vektet,2029,42,192.95,221.0,241.0,1374277.7,1572580.5,1732064.3499999999,898899.65,1058383.5,1256686.3,116.0,136.0,164.04999999999995,500
Basis_85,MIP_vektet,2029,43,191.95,221.0,241.0,1367342.65,1566739.5,1727103.0999999999,903860.9,1064224.5,1263621.35,116.0,136.0,165.04999999999995,500
Basis_85,MIP_vektet,2029,44,190.95,220.0,240.0,1360407.6,1560898.5,1722142.7999999998,908821.2,1070065.5,1270556.4,117.0,137.0,166.04999999999995,500
Basis_85,MIP_vektet,2029,45,189.85000000000002,219.0,240.0,1353471.6,1555057.5,1717181.5499999998,913782.45,1075906.5,1277492.4,117.0,138.0,167.14999999999986,500
Basis_85,MIP_vektet,2029,46,187.9,218.0,239.0,1346536.6,1549216.5,1712221.2499999998,918742.75,1081747.5,1284427.4,118.0,139.0,169.0999999999999,500
Basis_85,MIP_vektet,2029,47,186.9,217.0,239.0,1339601.55,1543375.5,1707259.9999999998,923704.0,1087588.5,1291362.45,118.0,140.0,170.0999999999999,500
Basis_85,MIP_vektet,2029,48,186.9,217.0,238.0,1332665.55,1537534.5,1702299.7,928664.3,1093429.5,1298298.45,119.0,140.0,170.0999999999999,500
Basis_85,MIP_vektet,2029,49,184.95,216.0,237.04999999999995,1325730.5,1531694.0,1697338.45,933625.55,1099270.0,1305233.5,119.95,141.0,172.04999999999995,500
Basis_85,MIP_vektet,2029,50,184.85000000000002,215.0,237.0,1318795.45,1525853.0,1692377.2,938586.8,1105111.0,1312168.55,120.0,142.0,172.14999999999986,500
Basis_85,MIP_vektet,2029,51,182.95,215.0,236.0,1311860.4,1520012.0,1687416.9,943547.1,1110952.0,1319103.6,121.0,142.0,174.04999999999995,500
Basis_85,MIP_vektet,2029,52,182.0,214.0,235.04999999999995,1304924.4,1514171.0,1682455.65,948508.35,1116793.0,1326039.6,121.95,143.0,175.0,500
Basis_85,MIP_vektet,2030,1,180.95,213.0,234.0,1297989.35,1508330.0,1677495.3499999999,953468.65,1122634.0,1332974.65,123.0,144.0,176.04999999999995,500
Basis_85,MIP_vektet,2030,2,180.0,212.0,234.0,1291054.3,1502489.0,1672534.0499999998,958429.95,1128475.0,1339909.7,123.0,145.0,177.0,500
Basis_85,MIP_vektet,2030,3,178.95,211.0,233.0,1284118.3,1496648.0,1667573.7499999998,963390.25,1134316.0,1346845.7,124.0,146.0,178.04999999999995,500
Basis_85,MIP_vektet,2030,4,177.0,210.0,233.0,1277183.25,1490807.0,1662612.4999999998,968351.5,1140157.0,1353780.75,124.0,147.0,180.0,500
Basis_85,MIP_vektet,2030,5,176.0,210.0,233.0,1270248.25,1484966.0,1657652.2,973311.8,1145998.0,1360715.75,124.0,147.0,181.0,500
Basis_85,MIP_vektet,2030,6,175.0,209.0,232.0,1263312.25,1479125.0,1652690.95,978273.05,1151839.0,1367651.75,125.0,148.0,182.0,500
Basis_85,MIP_vektet,2030,7,173.0,208.0,231.0,1256377.2,1473284.0,1647730.65,983233.35,1157680.0,1374586.8,126.0,149.0,184.0,500
Basis_85,MIP_vektet,2030,8,172.0,207.0,231.0,1249442.15,1467443.5,1642769.4,988194.6,1163520.5,1381521.85,126.0,150.0,185.0,500
Basis_85,MIP_vektet,2030,9,171.95,206.0,230.0,1242506.15,1461602.5,1637808.15,993155.85,1169361.5,1388457.85,127.0,151.0,185.04999999999995,500
Basis_85,MIP_vektet,2030,10,170.0,205.0,229.04999999999995,1235571.1,1455761.5,1632847.8499999999,998116.15,1175202.5,1395392.9,127.95,152.0,187.0,500
Basis_85,MIP_vektet,2030,11,169.0,204.0,229.0,1228636.05,1449920.5,1627886.5999999999,1003077.4,1181043.5,1402327.95,128.0,153.0,188.0,500
Basis_85,MIP_vektet,2030,12,169.0,203.5,228.04999999999995,1221700.05,1444079.5,1622926.2999999998,1008037.7,1186884.5,1409263.95,128.95,153.5,188.0,500
Basis_85,MIP_vektet,2030,13,167.0,203.0,228.0,1214765.0,1438238.5,1617965.0499999998,1012998.95,1192725.5,1416199.0,129.0,154.0,190.0,500
Basis_85,MIP_vektet,2030,14,166.0,202.0,227.0,1207829.95,1432397.5,1613004.7499999998,1017959.25,1198566.5,1423134.05,130.0,155.0,191.0,500
Basis_85,MIP_vektet,2030,15,164.0,201.0,227.0,1200893.95,1426556.5,1608043.4999999998,1022920.5,1204407.5,1430070.05,130.0,156.0,193.0,500
Basis_85,MIP_vektet,2030,16,163.0,200.0,226.0,1193958.95,1420715.5,1603083.2,1027880.8,1210248.5,1437005.05,131.0,157.0,194.0,500
Basis_85,MIP_vektet,2030,17,162.0,199.0,225.0,1187023.9,1414874.5,1598121.95,1032842.05,1216089.5,1443940.1,132.0,158.0,195.0,500
Basis_85,MIP_vektet,2030,18,161.0,198.0,224.04999999999995,1180087.9,1409033.5,1593161.65,1037802.35,1221930.5,1450876.1,132.95,159.0,196.0,500
Basis_85,MIP_vektet,2030,19,160.0,198.0,224.0,1173152.85,1403192.5,1588200.4,1042763.6,1227771.5,1457811.15,133.0,159.0,197.0,500
Basis_85,MIP_vektet,2030,20,159.0,197.0,222.04999999999995,1166217.8,1397351.5,1583240.0999999999,1047723.9,1233612.5,1464746.2,134.95,160.0,198.0,500
Basis_85,MIP_vektet,2030,21,158.0,196.0,222.0,1159281.8,1391510.5,1578278.8499999999,1052685.15,1239453.5,1471682.2,135.0,161.0,199.0,500
Basis_85,MIP_vektet,2030,22,157.95,195.0,221.04999999999995,1152346.75,1385669.5,1573317.5999999999,1057646.4,1245294.5,1478617.25,135.95,162.0,199.04999999999995,500
Basis_85,MIP_vektet,2030,23,156.95,194.5,220.04999999999995,1145411.7,1379828.5,1568357.2999999998,1062606.7,1251135.5,1485552.3,136.95,162.5,200.04999999999995,500
Basis_85,MIP_vektet,2030,24,155.9,193.0,220.04999999999995,1138475.7,1373987.5,1563396.0499999998,1067567.95,1256976.5,1492488.3,136.95,164.0,201.0999999999999,500
Basis_85,MIP_vektet,2030,25,154.95,192.0,219.0,1131540.65,1368146.5,1558435.7499999998,1072528.25,1262817.5,1499423.35,138.0,165.0,202.04999999999995,500
Basis_85,MIP_vektet,2030,26,153.95,191.5,219.0,1124605.6,1362305.5,1553474.45,1077489.55,1268658.5,1506358.4,138.0,165.5,203.04999999999995,500
Basis_85,MIP_vektet,2030,27,152.9,191.0,218.0,1117669.65,1356464.5,1548514.15,1082449.85,1274499.5,1513294.35,139.0,166.0,204.0999999999999,500
Basis_85,MIP_vektet,2030,28,150.0,190.0,217.04999999999995,1110734.6,1350623.5,1543552.9,1087411.1,1280340.5,1520229.4,139.95,167.0,207.0,500
Basis_85,MIP_vektet,2030,29,148.95,189.0,217.0,1103799.55,1344782.5,1538592.5999999999,1092371.4,1286181.5,1527164.45,140.0,168.0,208.04999999999995,500
Basis_85,MIP_vektet,2030,30,147.0,188.0,216.0,1096864.5,1338941.5,1533631.3499999999,1097332.65,1292022.5,1534099.5,141.0,169.0,210.0,500
Basis_85,MIP_vektet,2030,31,146.95,187.0,215.0,1089928.5,1333100.5,1528671.0499999998,1102292.95,1297863.5,1541035.5,142.0,170.0,210.04999999999995,500
Basis_85,MIP_vektet,2030,32,146.0,186.0,214.04999999999995,1082993.45,1327260.0,1523709.7999999998,1107254.2,1303704.0,1547970.55,142.95,171.0,211.0,500
Basis_85,MIP_vektet,2030,33,145.0,185.0,214.0,1076058.4,1321419.0,1518748.5499999998,1112215.45,1309545.0,1554905.6,143.0,172.0,212.0,500
Basis_85,MIP_vektet,2030,34,144.0,184.0,213.0,1069122.4,1315578.0,1513788.2499999998,1117175.75,1315386.0,1561841.6,144.0,173.0,213.0,500
Basis_85,MIP_vektet,2030,35,142.95,183.0,212.04999999999995,1062187.35,1309737.0,1508826.9999999998,1122137.0,1321227.0,1568776.65,144.95,174.0,214.04999999999995,500
Basis_85,MIP_vektet,2030,36,141.0,182.0,212.0,1055252.3,1303896.0,1503866.7,1127097.3,1327068.0,1575711.7,145.0,175.0,216.0,500
Basis_85,MIP_vektet,2030,37,140.95,181.0,211.04999999999995,1048316.3,1298055.0,1498905.45,1132058.55,1332909.0,1582647.7,145.95,176.0,216.04999999999995,500
Basis_85,MIP_vektet,2030,38,139.95,180.0,211.0,1041381.3,1292214.0,1493945.15,1137018.85,1338750.0,1589582.7,146.0,177.0,217.04999999999995,500
Basis_85,MIP_vektet,2030,39,138.95,179.5,210.0,1034446.25,1286373.0,1488983.9,1141980.1,1344591.0,1596517.75,147.0,177.5,218.04999999999995,500
Basis_85,MIP_vektet,2030,40,138.0,178.5,209.04999999999995,1027510.25,1280532.0,1484023.5999999999,1146940.4,1350432.0,1603453.75,147.95,178.5,219.0,500
Basis_85,MIP_vektet,2030,41,136.95,178.0,208.04999999999995,1020575.2,1274691.5,1479062.3499999999,1151901.65,1356272.5,1610388.8,148.95,179.0,220.04999999999995,500
Basis_85,MIP_vektet,2030,42,135.0,177.0,208.04999999999995,1013640.15,1268850.5,1474102.0499999998,1156861.95,1362113.5,1617323.85,148.95,180.0,222.0,500
Basis_85,MIP_vektet,2030,43,134.0,176.0,207.04999999999995,1006704.15,1263009.5,1469140.7999999998,1161823.2,1367954.5,1624259.85,149.95,181.0,223.0,500
Basis_85,MIP_vektet,2030,44,132.95,175.0,206.04999999999995,999769.1,1257168.5,1464180.4999999998,1166783.5,1373795.5,1631194.9,150.95,182.0,224.04999999999995,500
Basis_85,MIP_vektet,2030,45,131.95,173.5,206.0,992834.05,1251327.5,1459219.2499999998,1171744.75,1379636.5,1638129.95,151.0,183.5,225.04999999999995,500
Basis_85,MIP_vektet,2030,46,131.0,173.0,205.04999999999995,985898.05,1245486.5,1454257.9999999998,1176706.0,1385477.5,1645065.95,151.95,184.0,226.0,500
Basis_85,MIP_vektet,2030,47,130.0,172.0,204.04999999999995,978963.0,1239645.5,1449297.7,1181666.3,1391318.5,1652001.0,152.95,185.0,227.0,500
Basis_85,MIP_vektet,2030,48,128.95,171.0,204.04999999999995,972027.95,1233804.5,1444336.45,1186627.55,1397159.5,1658936.05,152.95,186.0,228.04999999999995,500
Basis_85,MIP_vektet,2030,49,128.0,170.0,204.0,965092.0,1227963.5,1439376.15,1191587.85,1403000.5,1665872.0,153.0,187.0,229.0,500
Basis_85,MIP_vektet,2030,50,126.0,169.0,203.0,958156.95,1222122.5,1434414.8499999999,1196549.15,1408841.5,1672807.05,154.0,188.0,231.0,500
Basis_85,MIP_vektet,2030,51,125.9,168.0,201.0999999999999,951221.9,1216281.5,1429454.5499999998,1201509.45,1414682.5,1679742.1,155.9,189.0,231.0999999999999,500
Basis_85,MIP_vektet,2030,52,124.95,167.0,201.0,944285.9,1210440.5,1424493.2999999998,1206470.7,1420523.5,1686678.1,156.0,190.0,232.04999999999995,500
Basis_85,MIP_vektet,2031,1,123.9,166.0,199.0999999999999,937350.85,1204599.5,1419532.9999999998,1211431.0,1426364.5,1693613.15,157.9,191.0,233.0999999999999,500
Basis_85,MIP_vektet,2031,2,122.95,166.0,199.04999999999995,930415.8,1198758.5,1414571.7499999998,1216392.25,1432205.5,1700548.2,157.95,191.0,234.04999999999995,500
Basis_85,MIP_vektet,2031,3,121.95,165.0,198.04999999999995,923479.8,1192917.5,1409611.45,1221352.55,1438046.5,1707484.2,158.95,192.0,235.04999999999995,500
Basis_85,MIP_vektet,2031,4,120.0,163.0,198.0,916544.75,1187076.5,1404650.1999999997,1226313.8,1443887.5,1714419.25,159.0,194.0,237.0,500
Basis_85,MIP_vektet,2031,5,119.95,163.0,198.0,909609.7,1181236.0,1399689.9,1231274.1,1449728.0,1721354.3,159.0,194.0,237.04999999999995,500
Basis_85,MIP_vektet,2031,6,119.0,161.5,196.04999999999995,902673.7,1175395.0,1394728.65,1236235.35,1455569.0,1728290.3,160.95,195.5,238.0,500
Basis_85,MIP_vektet,2031,7,117.0,160.5,196.0,895738.65,1169554.0,1389767.4,1241196.6,1461410.0,1735225.35,161.0,196.5,240.0,500
Basis_85,MIP_vektet,2031,8,115.95,160.0,195.04999999999995,888803.65,1163713.0,1384807.0999999999,1246156.9,1467251.0,1742160.35,161.95,197.0,241.04999999999995,500
Basis_85,MIP_vektet,2031,9,115.95,159.0,195.0,881867.65,1157872.0,1379845.8499999999,1251118.15,1473092.0,1749096.35,162.0,198.0,241.04999999999995,500
Basis_85,MIP_vektet,2031,10,113.0,158.0,194.0,874932.6,1152031.0,1374885.5499999998,1256078.45,1478933.0,1756031.4,163.0,199.0,244.0,500
Basis_85,MIP_vektet,2031,11,112.85000000000001,157.0,193.0,867997.55,1146190.0,1369924.2999999998,1261039.7,1484774.0,1762966.45,164.0,200.0,244.14999999999986,500
Basis_85,MIP_vektet,2031,12,112.85000000000001,156.5,192.0,861062.5,1140349.0,1364963.9999999998,1266000.0,1490615.0,1769901.5,165.0,200.5,244.14999999999986,500
Basis_85,MIP_vektet,2031,13,110.9,155.0,191.04999999999995,854126.5,1134508.0,1360002.7499999998,1270961.25,1496456.0,1776837.5,165.95,202.0,246.0999999999999,500
Basis_85,MIP_vektet,2031,14,109.9,154.0,190.04999999999995,847191.45,1128667.0,1355042.4499999997,1275921.55,1502297.0,1783772.55,166.95,203.0,247.0999999999999,500
Basis_85,MIP_vektet,2031,15,107.95,153.0,189.0999999999999,840256.4,1122826.0,1350081.1999999997,1280882.8,1508138.0,1790707.6,167.9,204.0,249.04999999999995,500
Basis_85,MIP_vektet,2031,16,107.0,152.0,188.0999999999999,833320.4,1116985.0,1345120.9,1285843.1,1513979.0,1797643.6,168.9,205.0,250.0,500
Basis_85,MIP_vektet,2031,17,105.95,151.0,188.04999999999995,826385.35,1111144.0,1340159.65,1290804.35,1519820.0,1804578.65,168.95,206.0,251.04999999999995,500
Basis_85,MIP_vektet,2031,18,105.0,150.0,188.0,819450.3,1105303.0,1335198.4,1295765.6,1525661.0,1811513.7,169.0,207.0,252.0,500
Basis_85,MIP_vektet,2031,19,104.0,149.0,186.04999999999995,812514.35,1099462.0,1330238.0999999999,1300725.9,1531502.0,1818449.65,170.95,208.0,253.0,500
Basis_85,MIP_vektet,2031,20,102.95,148.0,185.04999999999995,805579.3,1093621.0,1325276.8499999999,1305687.15,1537343.0,1825384.7,171.95,209.0,254.04999999999995,500
Basis_85,MIP_vektet,2031,21,101.95,147.0,184.04999999999995,798644.25,1087780.0,1320316.4999999998,1310647.5,1543184.0,1832319.75,172.95,210.0,255.04999999999995,500
Basis_85,MIP_vektet,2031,22,100.0,146.0,184.04999999999995,791708.25,1081939.0,1315355.2499999998,1315608.75,1549025.0,1839255.75,172.95,211.0,257.0,500
Basis_85,MIP_vektet,2031,23,99.0,145.0,183.0,784773.2,1076098.0,1310394.9499999997,1320569.05,1554866.0,1846190.8,174.0,212.0,258.0,500
Basis_85,MIP_vektet,2031,24,98.0,144.0,182.0,777838.15,1070257.0,1305433.6999999997,1325530.3,1560707.0,1853125.85,175.0,213.0,259.0,500
Basis_85,MIP_vektet,2031,25,97.0,142.5,181.0,770902.15,1064416.0,1300473.4,1330490.6,1566548.0,1860061.85,176.0,214.5,260.0,500
Basis_85,MIP_vektet,2031,26,95.95,142.0,180.04999999999995,763967.1,1058575.0,1295512.15,1335451.85,1572389.0,1866996.9,176.95,215.0,261.04999999999995,500
Basis_85,MIP_vektet,2031,27,95.0,141.0,179.04999999999995,757032.05,1052734.0,1290551.8499999999,1340412.15,1578230.0,1873931.95,177.95,216.0,262.0,500
Basis_85,MIP_vektet,2031,28,94.9,140.0,178.04999999999995,750096.05,1046893.0,1285590.5999999999,1345373.4,1584071.0,1880867.95,178.95,217.0,262.0999999999999,500
Basis_85,MIP_vektet,2031,29,94.9,139.0,178.04999999999995,743161.0,1041052.5,1280630.2999999998,1350333.7,1589911.5,1887803.0,178.95,218.0,262.0999999999999,500
Basis_85,MIP_vektet,2031,30,93.9,138.5,177.0,736226.0,1035211.5,1275669.0499999998,1355294.95,1595752.5,1894738.0,180.0,218.5,263.0999999999999,500
Basis_85,MIP_vektet,2031,31,92.0,137.0,176.0,729290.0,1029370.5,1270707.7999999998,1360256.2,1601593.5,1901674.0,181.0,220.0,265.0,500
Basis_85,MIP_vektet,2031,32,90.0,137.0,175.0,722354.95,1023530.0,1265747.4999999998,1365216.5,1607434.0,1908609.05,182.0,220.0,267.0,500
Basis_85,MIP_vektet,2031,33,89.0,136.0,174.04999999999995,715419.9,1017689.0,1260786.2499999998,1370177.75,1613275.0,1915544.1,182.95,221.0,268.0,500
Basis_85,MIP_vektet,2031,34,88.0,135.0,174.0,708483.9,1011848.0,1255825.9499999997,1375138.05,1619116.0,1922480.1,183.0,222.0,269.0,500
Basis_85,MIP_vektet,2031,35,88.0,134.0,173.0,701548.85,1006007.0,1250864.6999999997,1380099.3,1624957.0,1929415.15,184.0,223.0,269.0,500
Basis_85,MIP_vektet,2031,36,87.0,133.0,172.0,694613.8,1000166.0,1245904.4,1385059.6,1630798.0,1936350.2,185.0,224.0,270.0,500
Basis_85,MIP_vektet,2031,37,86.95,132.0,171.04999999999995,687677.8,994325.0,1240943.15,1390020.85,1636639.0,1943286.2,185.95,225.0,270.04999999999995,500
Basis_85,MIP_vektet,2031,38,85.95,131.0,171.0,680742.75,988484.0,1235982.8499999999,1394981.15,1642480.0,1950221.25,186.0,226.0,271.04999999999995,500
Basis_85,MIP_vektet,2031,39,85.0,129.0,170.0,673807.7,982643.0,1231021.5999999999,1399942.4,1648321.0,1957156.3,187.0,228.0,272.0,500
Basis_85,MIP_vektet,2031,40,84.95,129.0,169.0,666871.7,976802.0,1226061.2999999998,1404902.7,1654162.0,1964092.3,188.0,228.0,272.04999999999995,500
Basis_85,MIP_vektet,2031,41,84.0,128.0,168.0,659936.7,970961.0,1221100.0499999998,1409863.95,1660003.0,1971027.3,189.0,229.0,273.0,500
Basis_85,MIP_vektet,2031,42,82.95,127.0,167.04999999999995,653001.65,965120.0,1216138.7999999998,1414825.2,1665844.0,1977962.35,189.95,230.0,274.04999999999995,500
Basis_85,MIP_vektet,2031,43,81.95,126.5,167.0,646065.65,959279.0,1211178.4999999998,1419785.5,1671685.0,1984898.35,190.0,230.5,275.04999999999995,500
Basis_85,MIP_vektet,2031,44,81.0,125.0,166.04999999999995,639130.6,953438.0,1206217.2499999998,1424746.75,1677526.0,1991833.4,190.95,232.0,276.0,500
Basis_85,MIP_vektet,2031,45,79.95,124.5,166.0,632195.55,947597.0,1201256.9,1429707.1,1683367.0,1998768.45,191.0,232.5,277.04999999999995,500
Basis_85,MIP_vektet,2031,46,78.0,124.0,165.0,625260.5,941756.0,1196295.65,1434668.35,1689208.0,2005703.5,192.0,233.0,279.0,500
Basis_85,MIP_vektet,2031,47,77.95,122.5,165.0,618324.5,935915.0,1191335.3499999999,1439628.65,1695049.0,2012639.5,192.0,234.5,279.04999999999995,500
Basis_85,MIP_vektet,2031,48,76.95,122.0,164.0,611389.45,930074.0,1186374.0999999999,1444589.9,1700890.0,2019574.55,193.0,235.0,280.04999999999995,500
Basis_85,MIP_vektet,2031,49,75.95,121.0,163.0,604454.4,924233.0,1181413.7999999998,1449550.2,1706731.0,2026509.6,194.0,236.0,281.04999999999995,500
Basis_85,MIP_vektet,2031,50,74.0,120.0,162.04999999999995,597518.4,918392.0,1176452.5499999998,1454511.45,1712572.0,2033445.6,194.95,237.0,283.0,500
Basis_85,MIP_vektet,2031,51,73.0,119.0,161.0,590583.35,912551.0,1171492.2499999998,1459471.75,1718413.0,2040380.65,196.0,238.0,284.0,500
Basis_85,MIP_vektet,2031,52,73.0,118.0,160.0,583648.35,906710.0,1166530.9999999998,1464433.0,1724254.0,2047315.65,197.0,239.0,284.0,500
Basis_85,MIP_vektet,2032,1,72.0,117.0,159.0,576712.35,900869.0,1161570.6999999997,1469393.3,1730095.0,2054251.65,198.0,240.0,285.0,500
Basis_85,MIP_vektet,2032,2,71.0,116.0,158.0,569777.3,895028.5,1156609.4499999997,1474354.55,1735935.5,2061186.7,199.0,241.0,286.0,500
Basis_85,MIP_vektet,2032,3,70.95,116.0,157.04999999999995,562842.25,889187.5,1151648.1999999997,1479315.8,1741776.5,2068121.75,199.95,241.0,286.04999999999995,500
Basis_85,MIP_vektet,2032,4,70.0,114.5,157.0,555906.25,883346.5,1146687.9,1484276.1,1747617.5,2075057.75,200.0,242.5,287.0,500
Basis_85,MIP_vektet,2032,5,68.0,113.5,156.0,548971.2,877505.5,1141726.65,1489237.35,1753458.5,2081992.8,201.0,243.5,289.0,500
Basis_85,MIP_vektet,2032,6,67.0,113.0,155.04999999999995,542036.15,871664.5,1136766.3499999999,1494197.65,1759299.5,2088927.85,201.95,244.0,290.0,500
Basis_85,MIP_vektet,2032,7,67.0,112.0,155.0,535100.15,865823.5,1131805.0999999999,1499158.9,1765140.5,2095863.85,202.0,245.0,290.0,500
Basis_85,MIP_vektet,2032,8,66.0,111.0,154.0,528165.1,859982.5,1126844.7999999998,1504119.2,1770981.5,2102798.9,203.0,246.0,291.0,500
Basis_85,MIP_vektet,2032,9,65.0,110.0,153.04999999999995,521230.05,854141.5,1121883.5499999998,1509080.45,1776822.5,2109733.95,203.95,247.0,292.0,500
Basis_85,MIP_vektet,2032,10,65.0,109.0,153.04999999999995,514294.05,848300.5,1116923.2499999998,1514040.75,1782663.5,2116669.95,203.95,248.0,292.0,500
Basis_85,MIP_vektet,2032,11,64.0,108.0,152.04999999999995,507359.05,842459.5,1111961.9999999998,1519002.0,1788504.5,2123604.95,204.95,249.0,293.0,500
Basis_85,MIP_vektet,2032,12,63.95,107.0,152.0,500424.0,836618.5,1107001.6999999997,1523962.3,1794345.5,2130540.0,205.0,250.0,293.04999999999995,500
Basis_85,MIP_vektet,2032,13,62.0,106.5,151.0,493488.0,830777.5,1102040.4499999997,1528923.55,1800186.5,2137476.0,206.0,250.5,295.0,500
Basis_85,MIP_vektet,2032,14,61.0,106.0,151.0,486552.95,824936.5,1097079.1999999997,1533884.8,1806027.5,2144411.05,206.0,251.0,296.0,500
Basis_85,MIP_vektet,2032,15,59.0,105.0,150.0,479617.9,819095.5,1092118.9,1538845.1,1811868.5,2151346.1,207.0,252.0,298.0,500
Basis_85,MIP_vektet,2032,16,58.0,104.0,150.0,472681.9,813254.5,1087157.65,1543806.35,1817709.5,2158282.1,207.0,253.0,299.0,500
Basis_85,MIP_vektet,2032,17,58.0,103.0,148.04999999999995,465746.85,807413.5,1082197.2999999998,1548766.7,1823550.5,2165217.15,208.95,254.0,299.0,500
Basis_85,MIP_vektet,2032,18,56.0,101.5,147.0,458811.8,801572.5,1077236.0499999998,1553727.95,1829391.5,2172152.2,210.0,255.5,301.0,500
Basis_85,MIP_vektet,2032,19,55.0,101.0,145.04999999999995,451875.8,795731.5,1072275.7499999998,1558688.25,1835232.5,2179088.2,211.95,256.0,302.0,500
Basis_85,MIP_vektet,2032,20,54.0,100.5,144.04999999999995,444940.75,789890.5,1067314.4999999998,1563649.5,1841073.5,2186023.25,212.95,256.5,303.0,500
Basis_85,MIP_vektet,2032,21,54.0,99.0,144.0,438005.7,784049.5,1062354.1999999997,1568609.8,1846914.5,2192958.3,213.0,258.0,303.0,500
Basis_85,MIP_vektet,2032,22,53.0,98.0,142.0,431069.75,778208.5,1057392.9499999997,1573571.05,1852755.5,2199894.25,215.0,259.0,304.0,500
Basis_85,MIP_vektet,2032,23,52.0,98.0,142.0,424134.7,772367.5,1052432.6499999997,1578531.35,1858596.5,2206829.3,215.0,259.0,305.0,500
Basis_85,MIP_vektet,2032,24,51.0,97.0,142.0,417199.65,766527.0,1047471.3999999998,1583492.6,1864437.0,2213764.35,215.0,260.0,306.0,500
Basis_85,MIP_vektet,2032,25,51.0,96.0,141.0,410264.6,760686.0,1042511.0999999997,1588452.9,1870278.0,2220699.4,216.0,261.0,306.0,500
Basis_85,MIP_vektet,2032,26,49.95,96.0,140.0,403328.6,754845.5,1037549.8499999997,1593414.15,1876118.5,2227635.4,217.0,261.0,307.04999999999995,500
Basis_85,MIP_vektet,2032,27,49.0,95.0,139.0,396393.55,749004.5,1032588.5999999997,1598375.4,1881959.5,2234570.45,218.0,262.0,308.0,500
Basis_85,MIP_vektet,2032,28,48.95,94.0,137.0999999999999,389458.5,743163.5,1027628.2999999998,1603335.7,1887800.5,2241505.5,219.9,263.0,308.04999999999995,500
Basis_85,MIP_vektet,2032,29,47.0,93.0,136.0999999999999,382522.5,737322.5,1022667.0499999998,1608296.95,1893641.5,2248441.5,220.9,264.0,310.0,500
Basis_85,MIP_vektet,2032,30,46.0,92.0,135.0999999999999,375587.45,731481.5,1017706.7499999998,1613257.25,1899482.5,2255376.55,221.9,265.0,311.0,500
Basis_85,MIP_vektet,2032,31,45.0,91.0,135.04999999999995,368652.4,725640.5,1012745.4999999998,1618218.5,1905323.5,2262311.6,221.95,266.0,312.0,500
Basis_85,MIP_vektet,2032,32,44.95,90.0,134.04999999999995,361716.4,719799.5,1007785.1999999998,1623178.8,1911164.5,2269247.6,222.95,267.0,312.04999999999995,500
Basis_85,MIP_vektet,2032,33,44.0,89.0,134.0,354781.4,713958.5,1002823.9499999998,1628140.05,1917005.5,2276182.6,223.0,268.0,313.0,500
Basis_85,MIP_vektet,2032,34,43.95,89.0,133.04999999999995,347846.35,708117.5,997863.6499999998,1633100.35,1922846.5,2283117.65,223.95,268.0,313.04999999999995,500
Basis_85,MIP_vektet,2032,35,42.95,88.0,132.04999999999995,340910.35,702276.5,992902.3999999998,1638061.6,1928687.5,2290053.65,224.95,269.0,314.04999999999995,500
Basis_85,MIP_vektet,2032,36,41.95,88.0,131.04999999999995,333975.3,696435.5,987942.0999999997,1643021.9,1934528.5,2296988.7,225.95,269.0,315.04999999999995,500
Basis_85,MIP_vektet,2032,37,41.0,86.0,131.0,327040.25,690594.5,982980.8499999997,1647983.15,1940369.5,2303923.75,226.0,271.0,316.0,500
Basis_85,MIP_vektet,2032,38,40.95,86.0,130.04999999999995,320104.25,684753.5,978020.5499999998,1652943.45,1946210.5,2310859.75,226.95,271.0,316.04999999999995,500
