Scenario,uke_aar,uke_nr,Ko_Lengde_P5,Ko_Lengde_P50,Ko_Lengde_P95,Lenker_I_Ko_P5,Lenker_I_Ko_P50,Lenker_I_Ko_P95,Lenker_Overfort_P5,Lenker_Overfort_P50,Lenker_Overfort_P95,Kommuner_Overfort_P5,Kommuner_Overfort_P50,Kommuner_Overfort_P95,N
Middels_90,2032,52,0.0,2.0,117.04999999999995,0.0,5152.0,864999.4999999992,1765964.5,2625812.0,2630964.0,239.95,355.0,357.0,500
Middels_90,2032,53,0.0,0.0,117.0,0.0,0.0,859913.0499999992,1771050.95,2630964.0,2630964.0,240.0,357.0,357.0,500
Middels_90,2033,1,0.0,0.0,115.0,0.0,0.0,854826.5499999992,1776137.45,2630964.0,2630964.0,242.0,357.0,357.0,500
Middels_90,2033,2,0.0,0.0,113.04999999999995,0.0,0.0,849740.0999999992,1781223.9000000001,2630964.0,2630964.0,243.95,357.0,357.0,500
Middels_90,2033,3,0.0,0.0,112.04999999999995,0.0,0.0,844654.5999999992,1786309.4000000001,2630964.0,2630964.0,244.95,357.0,357.0,500
Middels_90,2033,4,0.0,0.0,111.04999999999995,0.0,0.0,839568.0999999992,1791395.9000000001,2630964.0,2630964.0,245.95,357.0,357.0,500
Middels_90,2033,5,0.0,0.0,110.04999999999995,0.0,0.0,834481.6499999992,1796482.35,2630964.0,2630964.0,246.95,357.0,357.0,500
Middels_90,2033,6,0.0,0.0,110.04999999999995,0.0,0.0,829395.1999999991,1801568.8,2630964.0,2630964.0,246.95,357.0,357.0,500
Middels_90,2033,7,0.0,0.0,109.09999999999991,0.0,0.0,824308.6999999991,1806655.3,2630964.0,2630964.0,247.9,357.0,357.0,500
Middels_90,2033,8,0.0,0.0,108.04999999999995,0.0,0.0,819222.2499999992,1811741.75,2630964.0,2630964.0,248.95,357.0,357.0,500
Middels_90,2033,9,0.0,0.0,106.0,0.0,0.0,814136.7499999992,1816827.25,2630964.0,2630964.0,251.0,357.0,357.0,500
Middels_90,2033,10,0.0,0.0,105.04999999999995,0.0,0.0,809050.2499999992,1821913.75,2630964.0,2630964.0,251.95,357.0,357.0,500
Middels_90,2033,11,0.0,0.0,104.04999999999995,0.0,0.0,803963.7999999992,1827000.2,2630964.0,2630964.0,252.95,357.0,357.0,500
Middels_90,2033,12,0.0,0.0,102.14999999999986,0.0,0.0,798877.3499999992,1832086.6500000001,2630964.0,2630964.0,254.85000000000002,357.0,357.0,500
Middels_90,2033,13,0.0,0.0,102.0,0.0,0.0,793790.8499999992,1837173.1500000001,2630964.0,2630964.0,255.0,357.0,357.0,500
Middels_90,2033,14,0.0,0.0,101.04999999999995,0.0,0.0,788705.3499999992,1842258.6500000001,2630964.0,2630964.0,255.95,357.0,357.0,500
Middels_90,2033,15,0.0,0.0,101.0,0.0,0.0,783618.8999999992,1847345.1,2630964.0,2630964.0,256.0,357.0,357.0,500
Middels_90,2033,16,0.0,0.0,101.0,0.0,0.0,778532.3999999992,1852431.6,2630964.0,2630964.0,256.0,357.0,357.0,500
Middels_90,2033,17,0.0,0.0,101.0,0.0,0.0,773445.9499999991,1857518.05,2630964.0,2630964.0,256.0,357.0,357.0,500
Middels_90,2033,18,0.0,0.0,100.0,0.0,0.0,768359.4999999992,1862604.5,2630964.0,2630964.0,257.0,357.0,357.0,500
Middels_90,2033,19,0.0,0.0,99.0,0.0,0.0,763272.9999999992,1867691.0,2630964.0,2630964.0,258.0,357.0,357.0,500
Middels_90,2033,20,0.0,0.0,99.0,0.0,0.0,758187.4999999992,1872776.5,2630964.0,2630964.0,258.0,357.0,357.0,500
Middels_90,2033,21,0.0,0.0,98.04999999999995,0.0,0.0,753101.0499999991,1877862.95,2630964.0,2630964.0,258.95,357.0,357.0,500
Middels_90,2033,22,0.0,0.0,97.0,0.0,0.0,748014.5499999991,1882949.45,2630964.0,2630964.0,260.0,357.0,357.0,500
Middels_90,2033,23,0.0,0.0,96.04999999999995,0.0,0.0,742928.0999999992,1888035.9000000001,2630964.0,2630964.0,260.95,357.0,357.0,500
Middels_90,2033,24,0.0,0.0,96.04999999999995,0.0,0.0,737841.6499999991,1893122.35,2630964.0,2630964.0,260.95,357.0,357.0,500
Middels_90,2033,25,0.0,0.0,95.09999999999991,0.0,0.0,732755.1499999991,1898208.85,2630964.0,2630964.0,261.9,357.0,357.0,500
Middels_90,2033,26,0.0,0.0,95.04999999999995,0.0,0.0,727669.6499999991,1903294.35,2630964.0,2630964.0,261.95,357.0,357.0,500
Middels_90,2033,27,0.0,0.0,95.04999999999995,0.0,0.0,722583.1999999991,1908380.8,2630964.0,2630964.0,261.95,357.0,357.0,500
Middels_90,2033,28,0.0,0.0,95.0,0.0,0.0,717496.6999999991,1913467.3,2630964.0,2630964.0,262.0,357.0,357.0,500
Middels_90,2033,29,0.0,0.0,94.0,0.0,0.0,712410.2499999992,1918553.75,2630964.0,2630964.0,263.0,357.0,357.0,500
Middels_90,2033,30,0.0,0.0,94.0,0.0,0.0,707323.7999999991,1923640.2,2630964.0,2630964.0,263.0,357.0,357.0,500
Middels_90,2033,31,0.0,0.0,93.0,0.0,0.0,702237.2999999991,1928726.7,2630964.0,2630964.0,264.0,357.0,357.0,500
Middels_90,2033,32,0.0,0.0,92.0,0.0,0.0,697151.7999999991,1933812.2,2630964.0,2630964.0,265.0,357.0,357.0,500
Middels_90,2033,33,0.0,0.0,91.04999999999995,0.0,0.0,692065.3499999992,1938898.6500000001,2630964.0,2630964.0,265.95,357.0,357.0,500
Middels_90,2033,34,0.0,0.0,90.04999999999995,0.0,0.0,686978.8499999992,1943985.1500000001,2630964.0,2630964.0,266.95,357.0,357.0,500
Middels_90,2033,35,0.0,0.0,90.0,0.0,0.0,681892.3999999991,1949071.6,2630964.0,2630964.0,267.0,357.0,357.0,500
Middels_90,2033,36,0.0,0.0,89.0,0.0,0.0,676805.9499999991,1954158.05,2630964.0,2630964.0,268.0,357.0,357.0,500
Middels_90,2033,37,0.0,0.0,88.04999999999995,0.0,0.0,671719.4499999991,1959244.55,2630964.0,2630964.0,268.95,357.0,357.0,500
Middels_90,2033,38,0.0,0.0,88.04999999999995,0.0,0.0,666633.9499999991,1964330.05,2630964.0,2630964.0,268.95,357.0,357.0,500
Middels_90,2033,39,0.0,0.0,88.04999999999995,0.0,0.0,661547.4999999991,1969416.5,2630964.0,2630964.0,268.95,357.0,357.0,500
Middels_90,2033,40,0.0,0.0,87.04999999999995,0.0,0.0,656460.9999999991,1974503.0,2630964.0,2630964.0,269.95,357.0,357.0,500
Middels_90,2033,41,0.0,0.0,87.0,0.0,0.0,651374.5499999991,1979589.45,2630964.0,2630964.0,270.0,357.0,357.0,500
Middels_90,2033,42,0.0,0.0,85.04999999999995,0.0,0.0,646288.0999999992,1984675.9000000001,2630964.0,2630964.0,271.95,357.0,357.0,500
Middels_90,2033,43,0.0,0.0,84.04999999999995,0.0,0.0,641202.5499999991,1989761.45,2630964.0,2630964.0,272.95,357.0,357.0,500
Middels_90,2033,44,0.0,0.0,84.04999999999995,0.0,0.0,636116.099999999,1994847.9000000001,2630964.0,2630964.0,272.95,357.0,357.0,500
Middels_90,2033,45,0.0,0.0,84.0,0.0,0.0,631029.6499999991,1999934.35,2630964.0,2630964.0,273.0,357.0,357.0,500
Middels_90,2033,46,0.0,0.0,83.04999999999995,0.0,0.0,625943.1499999991,2005020.85,2630964.0,2630964.0,273.95,357.0,357.0,500
Middels_90,2033,47,0.0,0.0,83.04999999999995,0.0,0.0,620856.6999999991,2010107.3,2630964.0,2630964.0,273.95,357.0,357.0,500
Middels_90,2033,48,0.0,0.0,83.0,0.0,0.0,615770.2499999991,2015193.75,2630964.0,2630964.0,274.0,357.0,357.0,500
Middels_90,2033,49,0.0,0.0,82.0,0.0,0.0,610684.6999999991,2020279.3,2630964.0,2630964.0,275.0,357.0,357.0,500
Middels_90,2033,50,0.0,0.0,80.09999999999991,0.0,0.0,605598.2499999991,2025365.75,2630964.0,2630964.0,276.9,357.0,357.0,500
Middels_90,2033,51,0.0,0.0,79.04999999999995,0.0,0.0,600511.7499999991,2030452.25,2630964.0,2630964.0,277.95,357.0,357.0,500
Middels_90,2033,52,0.0,0.0,78.0,0.0,0.0,595425.2999999991,2035538.7,2630964.0,2630964.0,279.0,357.0,357.0,500
Middels_90,2034,1,0.0,0.0,77.04999999999995,0.0,0.0,590338.849999999,2040625.1500000001,2630964.0,2630964.0,279.95,357.0,357.0,500
Middels_90,2034,2,0.0,0.0,77.0,0.0,0.0,585252.349999999,2045711.6500000001,2630964.0,2630964.0,280.0,357.0,357.0,500
Middels_90,2034,3,0.0,0.0,77.0,0.0,0.0,580166.849999999,2050797.1500000001,2630964.0,2630964.0,280.0,357.0,357.0,500
Middels_90,2034,4,0.0,0.0,75.04999999999995,0.0,0.0,575080.3999999991,2055883.6,2630964.0,2630964.0,281.95,357.0,357.0,500
Middels_90,2034,5,0.0,0.0,75.04999999999995,0.0,0.0,569993.8999999991,2060970.1,2630964.0,2630964.0,281.95,357.0,357.0,500
Middels_90,2034,6,0.0,0.0,75.0,0.0,0.0,564907.449999999,2066056.55,2630964.0,2630964.0,282.0,357.0,357.0,500
Middels_90,2034,7,0.0,0.0,75.0,0.0,0.0,559820.9999999991,2071143.0,2630964.0,2630964.0,282.0,357.0,357.0,500
Middels_90,2034,8,0.0,0.0,74.04999999999995,0.0,0.0,554734.4999999991,2076229.5,2630964.0,2630964.0,282.95,357.0,357.0,500
Middels_90,2034,9,0.0,0.0,72.04999999999995,0.0,0.0,549648.9999999991,2081315.0,2630964.0,2630964.0,284.95,357.0,357.0,500
Middels_90,2034,10,0.0,0.0,72.04999999999995,0.0,0.0,544562.5499999991,2086401.45,2630964.0,2630964.0,284.95,357.0,357.0,500
Middels_90,2034,11,0.0,0.0,71.04999999999995,0.0,0.0,539476.049999999,2091487.95,2630964.0,2630964.0,285.95,357.0,357.0,500
Middels_90,2034,12,0.0,0.0,71.0,0.0,0.0,534389.599999999,2096574.4000000001,2630964.0,2630964.0,286.0,357.0,357.0,500
Middels_90,2034,13,0.0,0.0,71.0,0.0,0.0,529303.1499999991,2101660.85,2630964.0,2630964.0,286.0,357.0,357.0,500
Middels_90,2034,14,0.0,0.0,69.04999999999995,0.0,0.0,524216.64999999903,2106747.35,2630964.0,2630964.0,287.95,357.0,357.0,500
Middels_90,2034,15,0.0,0.0,68.04999999999995,0.0,0.0,519131.14999999903,2111832.85,2630964.0,2630964.0,288.95,357.0,357.0,500
Middels_90,2034,16,0.0,0.0,68.04999999999995,0.0,0.0,514044.699999999,2116919.3000000003,2630964.0,2630964.0,288.95,357.0,357.0,500
Middels_90,2034,17,0.0,0.0,67.04999999999995,0.0,0.0,508958.199999999,2122005.8000000003,2630964.0,2630964.0,289.95,357.0,357.0,500
Middels_90,2034,18,0.0,0.0,67.04999999999995,0.0,0.0,503871.74999999907,2127092.25,2630964.0,2630964.0,289.95,357.0,357.0,500
Middels_90,2034,19,0.0,0.0,66.04999999999995,0.0,0.0,498785.29999999906,2132178.7,2630964.0,2630964.0,290.95,357.0,357.0,500
Middels_90,2034,20,0.0,0.0,66.0,0.0,0.0,493698.79999999906,2137265.2,2630964.0,2630964.0,291.0,357.0,357.0,500
Middels_90,2034,21,0.0,0.0,65.0,0.0,0.0,488613.29999999906,2142350.7,2630964.0,2630964.0,292.0,357.0,357.0,500
Middels_90,2034,22,0.0,0.0,64.04999999999995,0.0,0.0,483526.84999999905,2147437.15,2630964.0,2630964.0,292.95,357.0,357.0,500
Middels_90,2034,23,0.0,0.0,64.04999999999995,0.0,0.0,478440.34999999905,2152523.65,2630964.0,2630964.0,292.95,357.0,357.0,500
Middels_90,2034,24,0.0,0.0,63.049999999999955,0.0,0.0,473353.89999999903,2157610.1,2630964.0,2630964.0,293.95,357.0,357.0,500
Middels_90,2034,25,0.0,0.0,62.049999999999955,0.0,0.0,468267.449999999,2162696.5500000003,2630964.0,2630964.0,294.95,357.0,357.0,500
Middels_90,2034,26,0.0,0.0,61.09999999999991,0.0,0.0,463181.89999999903,2167782.1,2630964.0,2630964.0,295.9,357.0,357.0,500
Middels_90,2034,27,0.0,0.0,61.049999999999955,0.0,0.0,458095.449999999,2172868.5500000003,2630964.0,2630964.0,295.95,357.0,357.0,500
Middels_90,2034,28,0.0,0.0,60.049999999999955,0.0,0.0,453008.999999999,2177955.0,2630964.0,2630964.0,296.95,357.0,357.0,500
Middels_90,2034,29,0.0,0.0,60.0,0.0,0.0,447922.499999999,2183041.5,2630964.0,2630964.0,297.0,357.0,357.0,500
Middels_90,2034,30,0.0,0.0,60.0,0.0,0.0,442836.049999999,2188127.95,2630964.0,2630964.0,297.0,357.0,357.0,500
Middels_90,2034,31,0.0,0.0,59.049999999999955,0.0,0.0,437749.599999999,2193214.4,2630964.0,2630964.0,297.95,357.0,357.0,500
Middels_90,2034,32,0.0,0.0,58.09999999999991,0.0,0.0,432664.049999999,2198299.95,2630964.0,2630964.0,298.9,357.0,357.0,500
Middels_90,2034,33,0.0,0.0,58.0,0.0,0.0,427577.599999999,2203386.4,2630964.0,2630964.0,299.0,357.0,357.0,500
Middels_90,2034,34,0.0,0.0,57.049999999999955,0.0,0.0,422491.149999999,2208472.85,2630964.0,2630964.0,299.95,357.0,357.0,500
Middels_90,2034,35,0.0,0.0,57.0,0.0,0.0,417404.649999999,2213559.35,2630964.0,2630964.0,300.0,357.0,357.0,500
Middels_90,2034,36,0.0,0.0,55.09999999999991,0.0,0.0,412318.199999999,2218645.8000000003,2630964.0,2630964.0,301.9,357.0,357.0,500
Middels_90,2034,37,0.0,0.0,55.09999999999991,0.0,0.0,407231.749999999,2223732.25,2630964.0,2630964.0,301.9,357.0,357.0,500
Middels_90,2034,38,0.0,0.0,55.049999999999955,0.0,0.0,402146.199999999,2228817.8000000003,2630964.0,2630964.0,301.95,357.0,357.0,500
Middels_90,2034,39,0.0,0.0,55.0,0.0,0.0,397059.749999999,2233904.25,2630964.0,2630964.0,302.0,357.0,357.0,500
Middels_90,2034,40,0.0,0.0,55.0,0.0,0.0,391973.299999999,2238990.7,2630964.0,2630964.0,302.0,357.0,357.0,500
Middels_90,2034,41,0.0,0.0,54.049999999999955,0.0,0.0,386886.799999999,2244077.2,2630964.0,2630964.0,302.95,357.0,357.0,500
Middels_90,2034,42,0.0,0.0,53.049999999999955,0.0,0.0,381800.349999999,2249163.65,2630964.0,2630964.0,303.95,357.0,357.0,500
Middels_90,2034,43,0.0,0.0,53.0,0.0,0.0,376713.899999999,2254250.1,2630964.0,2630964.0,304.0,357.0,357.0,500
Middels_90,2034,44,0.0,0.0,51.049999999999955,0.0,0.0,371628.349999999,2259335.65,2630964.0,2630964.0,305.95,357.0,357.0,500
Middels_90,2034,45,0.0,0.0,50.049999999999955,0.0,0.0,366541.899999999,2264422.1,2630964.0,2630964.0,306.95,357.0,357.0,500
Middels_90,2034,46,0.0,0.0,50.0,0.0,0.0,361455.44999999896,2269508.5500000003,2630964.0,2630964.0,307.0,357.0,357.0,500
Middels_90,2034,47,0.0,0.0,49.0,0.0,0.0,356368.94999999896,2274595.0500000003,2630964.0,2630964.0,308.0,357.0,357.0,500
Middels_90,2034,48,0.0,0.0,48.0,0.0,0.0,351282.49999999895,2279681.5,2630964.0,2630964.0,309.0,357.0,357.0,500
Middels_90,2034,49,0.0,0.0,47.049999999999955,0.0,0.0,346196.04999999894,2284767.95,2630964.0,2630964.0,309.95,357.0,357.0,500
Middels_90,2034,50,0.0,0.0,47.0,0.0,0.0,341110.49999999895,2289853.5,2630964.0,2630964.0,310.0,357.0,357.0,500
Middels_90,2034,51,0.0,0.0,46.0,0.0,0.0,336024.04999999894,2294939.95,2630964.0,2630964.0,311.0,357.0,357.0,500
Middels_90,2034,52,0.0,0.0,46.0,0.0,0.0,330937.599999999,2300026.4,2630964.0,2630964.0,311.0,357.0,357.0,500
Middels_90,2035,1,0.0,0.0,46.0,0.0,0.0,325851.099999999,2305112.9,2630964.0,2630964.0,311.0,357.0,357.0,500
Middels_90,2035,2,0.0,0.0,45.049999999999955,0.0,0.0,320764.649999999,2310199.35,2630964.0,2630964.0,311.95,357.0,357.0,500
Middels_90,2035,3,0.0,0.0,44.09999999999991,0.0,0.0,315679.149999999,2315284.85,2630964.0,2630964.0,312.9,357.0,357.0,500
Middels_90,2035,4,0.0,0.0,43.149999999999864,0.0,0.0,310592.649999999,2320371.35,2630964.0,2630964.0,313.85,357.0,357.0,500
Middels_90,2035,5,0.0,0.0,42.149999999999864,0.0,0.0,305506.19999999896,2325457.8000000003,2630964.0,2630964.0,314.85,357.0,357.0,500
Middels_90,2035,6,0.0,0.0,42.09999999999991,0.0,0.0,300419.74999999895,2330544.25,2630964.0,2630964.0,314.9,357.0,357.0,500
Middels_90,2035,7,0.0,0.0,42.09999999999991,0.0,0.0,295333.24999999895,2335630.75,2630964.0,2630964.0,314.9,357.0,357.0,500
Middels_90,2035,8,0.0,0.0,42.049999999999955,0.0,0.0,290246.79999999894,2340717.2,2630964.0,2630964.0,314.95,357.0,357.0,500
Middels_90,2035,9,0.0,0.0,42.049999999999955,0.0,0.0,285161.29999999894,2345802.7,2630964.0,2630964.0,314.95,357.0,357.0,500
Middels_90,2035,10,0.0,0.0,41.0,0.0,0.0,280074.79999999894,2350889.2,2630964.0,2630964.0,316.0,357.0,357.0,500
Middels_90,2035,11,0.0,0.0,40.0,0.0,0.0,274988.3499999989,2355975.65,2630964.0,2630964.0,317.0,357.0,357.0,500
Middels_90,2035,12,0.0,0.0,40.0,0.0,0.0,269901.8999999989,2361062.1,2630964.0,2630964.0,317.0,357.0,357.0,500
Middels_90,2035,13,0.0,0.0,39.0,0.0,0.0,264815.3999999989,2366148.6,2630964.0,2630964.0,318.0,357.0,357.0,500
Middels_90,2035,14,0.0,0.0,38.0,0.0,0.0,259728.94999999893,2371235.0500000003,2630964.0,2630964.0,319.0,357.0,357.0,500
Middels_90,2035,15,0.0,0.0,37.049999999999955,0.0,0.0,254643.44999999893,2376320.5500000003,2630964.0,2630964.0,319.95,357.0,357.0,500
Middels_90,2035,16,0.0,0.0,37.049999999999955,0.0,0.0,249556.94999999893,2381407.0500000003,2630964.0,2630964.0,319.95,357.0,357.0,500
Middels_90,2035,17,0.0,0.0,36.049999999999955,0.0,0.0,244470.49999999892,2386493.5,2630964.0,2630964.0,320.95,357.0,357.0,500
Middels_90,2035,18,0.0,0.0,35.09999999999991,0.0,0.0,239383.99999999892,2391580.0,2630964.0,2630964.0,321.9,357.0,357.0,500
Middels_90,2035,19,0.0,0.0,35.049999999999955,0.0,0.0,234297.5499999989,2396666.45,2630964.0,2630964.0,321.95,357.0,357.0,500
Middels_90,2035,20,0.0,0.0,34.049999999999955,0.0,0.0,229211.09999999893,2401752.9,2630964.0,2630964.0,322.95,357.0,357.0,500
Middels_90,2035,21,0.0,0.0,33.049999999999955,0.0,0.0,224125.5499999989,2406838.45,2630964.0,2630964.0,323.95,357.0,357.0,500
Middels_90,2035,22,0.0,0.0,33.049999999999955,0.0,0.0,219039.0999999989,2411924.9,2630964.0,2630964.0,323.95,357.0,357.0,500
Middels_90,2035,23,0.0,0.0,32.049999999999955,0.0,0.0,213952.64999999892,2417011.35,2630964.0,2630964.0,324.95,357.0,357.0,500
Middels_90,2035,24,0.0,0.0,31.049999999999955,0.0,0.0,208866.14999999892,2422097.85,2630964.0,2630964.0,325.95,357.0,357.0,500
Middels_90,2035,25,0.0,0.0,31.049999999999955,0.0,0.0,203779.6999999989,2427184.3000000003,2630964.0,2630964.0,325.95,357.0,357.0,500
Middels_90,2035,26,0.0,0.0,30.049999999999955,0.0,0.0,198693.2499999989,2432270.75,2630964.0,2630964.0,326.95,357.0,357.0,500
Middels_90,2035,27,0.0,0.0,30.049999999999955,0.0,0.0,193607.6999999989,2437356.3000000003,2630964.0,2630964.0,326.95,357.0,357.0,500
Middels_90,2035,28,0.0,0.0,29.049999999999955,0.0,0.0,188521.2499999989,2442442.75,2630964.0,2630964.0,327.95,357.0,357.0,500
Middels_90,2035,29,0.0,0.0,28.09999999999991,0.0,0.0,183434.79999999888,2447529.2,2630964.0,2630964.0,328.9,357.0,357.0,500
Middels_90,2035,30,0.0,0.0,27.049999999999955,0.0,0.0,178348.29999999888,2452615.7,2630964.0,2630964.0,329.95,357.0,357.0,500
Middels_90,2035,31,0.0,0.0,27.049999999999955,0.0,0.0,173261.8499999989,2457702.15,2630964.0,2630964.0,329.95,357.0,357.0,500
Middels_90,2035,32,0.0,0.0,26.049999999999955,0.0,0.0,168176.3499999989,2462787.65,2630964.0,2630964.0,330.95,357.0,357.0,500
Middels_90,2035,33,0.0,0.0,25.049999999999955,0.0,0.0,163089.8499999989,2467874.15,2630964.0,2630964.0,331.95,357.0,357.0,500
Middels_90,2035,34,0.0,0.0,24.049999999999955,0.0,0.0,158003.3999999989,2472960.6,2630964.0,2630964.0,332.95,357.0,357.0,500
Middels_90,2035,35,0.0,0.0,24.0,0.0,0.0,152916.94999999888,2478047.0500000003,2630964.0,2630964.0,333.0,357.0,357.0,500
Middels_90,2035,36,0.0,0.0,24.0,0.0,0.0,147830.44999999888,2483133.5500000003,2630964.0,2630964.0,333.0,357.0,357.0,500
